id,url,title,title_clean,published_at,year,month,year_month,view_count,label_klarifikasi,topic,topic_name,word_count
60104,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-ruu-perampasan-aset-disahkan-maret-2025,[HOAKS] RUU Perampasan Aset Disahkan Maret 2025,RUU Perampasan Aset Disahkan Maret 2025,2025-03-28 23:56:00,2025,3,2025-03,653,HOAKS,41,"Hewan, Satwa, dan Peristiwa Alam",98
60103,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-voucher-bbm-dari-pertamina-dalam-rangka-mudik-2025,[HOAKS] Tautan Voucher BBM dari Pertamina dalam Rangka Mudik 2025,Tautan Voucher BBM dari Pertamina dalam Rangka Mudik 2025,2025-03-28 23:55:00,2025,3,2025-03,317,HOAKS,67,Topik Lainnya,107
60100,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pembongkaran-patung-naga-di-aceh,[HOAKS] Pembongkaran Patung Naga di Aceh,Pembongkaran Patung Naga di Aceh,2025-03-27 23:06:00,2025,3,2025-03,437,HOAKS,64,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,75
60099,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-bansos-pkh-bpnt-dan-blt-miskin-ekstrem,"[HOAKS] Tautan Pendaftaran Bansos PKH, BPNT, dan BLT Miskin Ekstrem","Tautan Pendaftaran Bansos PKH, BPNT, dan BLT Miskin Ekstrem",2025-03-27 23:05:00,2025,3,2025-03,656,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,141
60098,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-korupsi-dana-zakat-rp117-triliun-di-baznas,"[HOAKS] Korupsi Dana Zakat Rp11,7 Triliun di BAZNAS","Korupsi Dana Zakat Rp11,7 Triliun di BAZNAS",2025-03-27 23:03:00,2025,3,2025-03,5704,HOAKS,20,"Isu Politik, Korupsi, dan Tokoh Publik",100
60097,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-untuk-dapat-thr-dan-sembako-lebaran-dengan-akun-telegram,[HOAKS] Tautan Pendaftaran untuk Dapat THR dan Sembako Lebaran dengan Akun Telegram,Tautan Pendaftaran untuk Dapat THR dan Sembako Lebaran dengan Akun Telegram,2025-03-27 23:01:00,2025,3,2025-03,301,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,100
60096,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-akan-menyusun-ruu-untuk-penjarakan-pejabat-yang-hina-rakyat,[HOAKS] Presiden Prabowo akan Menyusun RUU untuk Penjarakan Pejabat yang Hina Rakyat,Presiden Prabowo akan Menyusun RUU untuk Penjarakan Pejabat yang Hina Rakyat,2025-03-27 23:00:00,2025,3,2025-03,451,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",123
60094,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-kepala-dinas-pupr-kabupaten-ciamis,[HOAKS] Akun WhatsApp Mengatasnamakan Kepala Dinas PUPR Kabupaten Ciamis,Akun WhatsApp Mengatasnamakan Kepala Dinas PUPR Kabupaten Ciamis,2025-03-26 23:59:00,2025,3,2025-03,240,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,107
60093,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-hotman-paris-promosi-laman-judi-miliknya,[HOAKS] Hotman Paris Promosi Laman Judi Miliknya,Hotman Paris Promosi Laman Judi Miliknya,2025-03-26 23:58:00,2025,3,2025-03,863,HOAKS,72,"Hewan, Satwa, dan Peristiwa Alam",88
60092,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-gebyar-undian-bank-mandiri,[HOAKS] Tautan Pendaftaran Gebyar Undian Bank Mandiri,Tautan Pendaftaran Gebyar Undian Bank Mandiri,2025-03-26 23:57:00,2025,3,2025-03,232,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",85
60091,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-jusuf-hamka-adakan-kuis-susun-kata-berhadiah-rp50-juta,[HOAKS] Jusuf Hamka Adakan Kuis Susun Kata Berhadiah Rp50 Juta,Jusuf Hamka Adakan Kuis Susun Kata Berhadiah Rp50 Juta,2025-03-26 23:56:00,2025,3,2025-03,326,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,91
60090,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pasangan-berfoto-di-ladang-ganja-gunung-bromo,[HOAKS] Pasangan Berfoto di Ladang Ganja Gunung Bromo,Pasangan Berfoto di Ladang Ganja Gunung Bromo,2025-03-26 23:55:00,2025,3,2025-03,304,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",145
60089,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-kericuhan-di-dpr-saat-bahas-ruu-perampasan-aset,[HOAKS] Video Kericuhan di DPR saat Bahas RUU Perampasan Aset,Video Kericuhan di DPR saat Bahas RUU Perampasan Aset,2025-03-26 23:54:00,2025,3,2025-03,450,HOAKS,20,"Isu Politik, Korupsi, dan Tokoh Publik",125
60082,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-bantuan-internet-gratis-mengatasnamakan-kemkomdigi,[HOAKS] Tautan Bantuan Internet Gratis Mengatasnamakan Kemkomdigi,Tautan Bantuan Internet Gratis Mengatasnamakan Kemkomdigi,2025-03-25 23:05:00,2025,3,2025-03,582,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,91
60081,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-meredakan-asam-lambung-bisa-menggunakan-garam-himalaya,[HOAKS] Meredakan Asam Lambung Bisa Menggunakan Garam Himalaya,Meredakan Asam Lambung Bisa Menggunakan Garam Himalaya,2025-03-25 23:04:00,2025,3,2025-03,449,HOAKS,21,"Kesehatan, Obat, dan Pengobatan",125
60080,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-wakil-presiden-gibran-sebut-pemerintah-tidak-berdosa-gunakan-dana-haji-karena-tidak-sengaja,[HOAKS] Wakil Presiden Gibran Sebut Pemerintah Tidak Berdosa Gunakan Dana Haji karena Tidak Sengaja,Wakil Presiden Gibran Sebut Pemerintah Tidak Berdosa Gunakan Dana Haji karena Tidak Sengaja,2025-03-25 23:03:00,2025,3,2025-03,777,HOAKS,52,Agama dan Isu Sosial Keagamaan,125
60079,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-puan-maharani-ditangkap-kpk-pada-maret-2025,[HOAKS] Puan Maharani Ditangkap KPK pada Maret 2025,Puan Maharani Ditangkap KPK pada Maret 2025,2025-03-25 23:02:00,2025,3,2025-03,934,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",123
60078,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-raffi-ahmad-beri-bantuan-dana-untuk-pekerja-migran,[HOAKS] Video Raffi Ahmad Beri Bantuan Dana untuk Pekerja Migran,Video Raffi Ahmad Beri Bantuan Dana untuk Pekerja Migran,2025-03-25 23:01:00,2025,3,2025-03,341,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,83
60077,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-haris-azhar-ajak-masyarakat-blokir-bocor-alus-tempo,[HOAKS] Haris Azhar Ajak Masyarakat Blokir Bocor Alus Tempo,Haris Azhar Ajak Masyarakat Blokir Bocor Alus Tempo,2025-03-25 23:00:00,2025,3,2025-03,156,HOAKS,42,"Isu Politik, Korupsi, dan Tokoh Publik",98
60073,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-menghentikan-pengangkatan-pppk,[HOAKS] Presiden Prabowo Menghentikan Pengangkatan PPPK,Presiden Prabowo Menghentikan Pengangkatan PPPK,2025-03-24 23:59:00,2025,3,2025-03,1387,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",102
60072,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-anggota-dpr-terima-amplop-sogokan-saat-rapat-kerja-bersama-pertamina,[HOAKS] Anggota DPR Terima Amplop Sogokan saat Rapat Kerja Bersama Pertamina,Anggota DPR Terima Amplop Sogokan saat Rapat Kerja Bersama Pertamina,2025-03-24 23:58:00,2025,3,2025-03,257,HOAKS,5,Surat/Undangan Palsu Mengatasnamakan Instansi,135
60071,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-artikel-presiden-prabowo-akan-lanjutkan-ikn-memakai-dana-haji-rp300-triliun,[HOAKS] Artikel Presiden Prabowo akan Lanjutkan IKN Memakai Dana Haji Rp300 Triliun,Artikel Presiden Prabowo akan Lanjutkan IKN Memakai Dana Haji Rp300 Triliun,2025-03-24 23:57:00,2025,3,2025-03,1053,HOAKS,31,"Isu Politik, Korupsi, dan Tokoh Publik",125
60067,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-mantan-ketua-aji-indonesia-ajak-boikot-bocor-alus-tempo,[HOAKS] Mantan Ketua AJI Indonesia Ajak Boikot Bocor Alus Tempo,Mantan Ketua AJI Indonesia Ajak Boikot Bocor Alus Tempo,2025-03-23 23:02:00,2025,3,2025-03,236,HOAKS,42,"Isu Politik, Korupsi, dan Tokoh Publik",90
60066,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-lowongan-kerja-mengatasnamakan-amman-mineral-internasional,[HOAKS] Tautan Lowongan Kerja Mengatasnamakan Amman Mineral Internasional,Tautan Lowongan Kerja Mengatasnamakan Amman Mineral Internasional,2025-03-23 23:01:00,2025,3,2025-03,272,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,94
60065,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-program-bsps-tahun-2025-dari-kementerian-pupr,[HOAKS] Tautan Pendaftaran Program BSPS Tahun 2025 dari Kementerian PUPR,Tautan Pendaftaran Program BSPS Tahun 2025 dari Kementerian PUPR,2025-03-23 23:00:00,2025,3,2025-03,480,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,142
60063,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-penangkapan-ridwan-kamil,[HOAKS] Video Penangkapan Ridwan Kamil,Video Penangkapan Ridwan Kamil,2025-03-22 23:59:00,2025,3,2025-03,336,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",85
60062,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-wna-asal-tiongkok-dianiaya-di-lampung,[HOAKS] WNA Asal Tiongkok Dianiaya di Lampung,WNA Asal Tiongkok Dianiaya di Lampung,2025-03-22 23:58:00,2025,3,2025-03,302,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",67
60061,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pekerja-cina-di-morowali-habis-dibakar-massa-pada-3-maret-2025,[HOAKS] Pekerja Cina di Morowali Habis Dibakar Massa pada 3 Maret 2025,Pekerja Cina di Morowali Habis Dibakar Massa pada 3 Maret 2025,2025-03-22 23:57:00,2025,3,2025-03,433,HOAKS,8,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,94
60056,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-penyaluran-bansos-dengan-tautan-dan-nomor-telegram,[HOAKS] Penyaluran Bansos dengan Tautan dan Nomor Telegram,Penyaluran Bansos dengan Tautan dan Nomor Telegram,2025-03-21 23:04:00,2025,3,2025-03,969,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,105
60055,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-rektor-umj,[HOAKS] Akun WhatsApp Mengatasnamakan Rektor UMJ,Akun WhatsApp Mengatasnamakan Rektor UMJ,2025-03-21 23:03:00,2025,3,2025-03,173,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,86
60054,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-untuk-laporkan-penipuan-daring,[HOAKS] Tautan untuk Laporkan Penipuan Daring,Tautan untuk Laporkan Penipuan Daring,2025-03-21 23:02:00,2025,3,2025-03,407,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",72
60053,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-penampakan-uang-rp12-triliun-hasil-korupsi-pln,"[HOAKS] Video Penampakan Uang Rp1,2 Triliun Hasil Korupsi PLN","Video Penampakan Uang Rp1,2 Triliun Hasil Korupsi PLN",2025-03-21 23:01:00,2025,3,2025-03,318,HOAKS,20,"Isu Politik, Korupsi, dan Tokoh Publik",124
60052,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-jembatan-citra-raya-cikupa-kabupaten-tangerang-ambruk,"[HOAKS] Video Jembatan Citra Raya Cikupa, Kabupaten Tangerang Ambruk","Video Jembatan Citra Raya Cikupa, Kabupaten Tangerang Ambruk",2025-03-21 23:00:00,2025,3,2025-03,340,HOAKS,82,Topik Lainnya,79
60044,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-kepala-bkpsdm-kota-bogor,[HOAKS] Akun WhatsApp Mengatasnamakan Kepala BKPSDM Kota Bogor,Akun WhatsApp Mengatasnamakan Kepala BKPSDM Kota Bogor,2025-03-20 23:59:00,2025,3,2025-03,264,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,104
60043,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-foto-tiga-perempuan-jadi-pelaku-pemerkosaan-laki-laki,[HOAKS] Foto Tiga Perempuan Jadi Pelaku Pemerkosaan Laki-laki,Foto Tiga Perempuan Jadi Pelaku Pemerkosaan Laki-laki,2025-03-20 23:58:00,2025,3,2025-03,4861,HOAKS,11,Penculikan Anak dan Kriminalitas,113
60042,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-zat-dalam-pembalut-wanita-bisa-memicu-gangguan-hormon-dan-kanker,[HOAKS] Zat dalam Pembalut Wanita Bisa Memicu Gangguan Hormon dan Kanker,Zat dalam Pembalut Wanita Bisa Memicu Gangguan Hormon dan Kanker,2025-03-20 23:57:00,2025,3,2025-03,532,HOAKS,38,"Kesehatan, Obat, dan Pengobatan",98
60041,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pemerintah-kota-solo-adakan-program-tambal-ban-online-gratis,[HOAKS] Pemerintah Kota Solo Adakan Program Tambal Ban Online Gratis,Pemerintah Kota Solo Adakan Program Tambal Ban Online Gratis,2025-03-20 23:56:00,2025,3,2025-03,693,HOAKS,22,Topik Lainnya,129
60040,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-ombak-tsunami-11-januari-2025,[HOAKS] Ombak Tsunami 11 Januari 2025,Ombak Tsunami 11 Januari 2025,2025-03-20 23:55:00,2025,3,2025-03,303,HOAKS,37,"Bencana, Banjir, dan Cuaca Ekstrem",79
60017,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pln-bagikan-token-listrik-gratis-selama-bulan-ramadan,[HOAKS] PLN Bagikan Token Listrik Gratis Selama Bulan Ramadan,PLN Bagikan Token Listrik Gratis Selama Bulan Ramadan,2025-03-19 23:04:00,2025,3,2025-03,623,HOAKS,67,Topik Lainnya,118
60016,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-sri-mulyani-mundur-sebagai-menteri-keuangan-kabinet-merah-putih,[HOAKS] Video Sri Mulyani Mundur sebagai Menteri Keuangan Kabinet Merah Putih,Video Sri Mulyani Mundur sebagai Menteri Keuangan Kabinet Merah Putih,2025-03-19 23:03:00,2025,3,2025-03,599,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",136
60015,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-wakil-bupati-bandung-ali-syakieb,[HOAKS] Akun WhatsApp Mengatasnamakan Wakil Bupati Bandung Ali Syakieb,Akun WhatsApp Mengatasnamakan Wakil Bupati Bandung Ali Syakieb,2025-03-19 23:01:00,2025,3,2025-03,226,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,114
60014,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-lowongan-kerja-dinas-perhubungan,[HOAKS] Tautan Lowongan Kerja Dinas Perhubungan,Tautan Lowongan Kerja Dinas Perhubungan,2025-03-19 23:00:00,2025,3,2025-03,766,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,108
60009,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-aturan-tilang-terbaru-kendaraan-langsung-disita-mulai-april-2025,[HOAKS] Aturan Tilang Terbaru Kendaraan Langsung Disita Mulai April 2025,Aturan Tilang Terbaru Kendaraan Langsung Disita Mulai April 2025,2025-03-18 23:59:00,2025,3,2025-03,3839,HOAKS,43,Topik Lainnya,104
60008,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tni-jemput-pekerja-migran-indonesia-dari-malaysia-untuk-antisipasi-serangan,[HOAKS] TNI Jemput Pekerja Migran Indonesia dari Malaysia untuk Antisipasi Serangan,TNI Jemput Pekerja Migran Indonesia dari Malaysia untuk Antisipasi Serangan,2025-03-18 23:58:00,2025,3,2025-03,397,HOAKS,71,Topik Lainnya,115
60007,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-lurah-wanasari-kecamatan-cibitung,"[HOAKS] Akun WhatsApp Mengatasnamakan Lurah Wanasari, Kecamatan Cibitung","Akun WhatsApp Mengatasnamakan Lurah Wanasari, Kecamatan Cibitung",2025-03-18 23:57:00,2025,3,2025-03,229,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,99
60006,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pria-dipenjara-karena-menabrak-bebek,[HOAKS] Pria Dipenjara karena Menabrak Bebek,Pria Dipenjara karena Menabrak Bebek,2025-03-18 23:56:00,2025,3,2025-03,288,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",69
60000,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-pembongkaran-masjid-terafiliasi-gerakan-terorisme,[HOAKS] Video Pembongkaran Masjid Terafiliasi Gerakan Terorisme,Video Pembongkaran Masjid Terafiliasi Gerakan Terorisme,2025-03-17 23:03:00,2025,3,2025-03,406,HOAKS,7,Agama dan Isu Sosial Keagamaan,127
59999,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-anggota-dprd-kota-bandung-ahmad-rahmat-purnama,[HOAKS] Akun WhatsApp Mengatasnamakan Anggota DPRD Kota Bandung Ahmad Rahmat Purnama,Akun WhatsApp Mengatasnamakan Anggota DPRD Kota Bandung Ahmad Rahmat Purnama,2025-03-17 23:03:00,2025,3,2025-03,257,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,97
59998,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-lowongan-kerja-pt-total-bangun-persada,[HOAKS] Tautan Pendaftaran Lowongan Kerja PT Total Bangun Persada,Tautan Pendaftaran Lowongan Kerja PT Total Bangun Persada,2025-03-17 23:01:00,2025,3,2025-03,341,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,86
59997,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-nasabah-bri-kabupaten-cianjur-antri-pindah-tabungan-akibat-uang-raib-pada-2025,[HOAKS] Video Nasabah BRI Kabupaten Cianjur Antri Pindah Tabungan akibat Uang Raib pada 2025,Video Nasabah BRI Kabupaten Cianjur Antri Pindah Tabungan akibat Uang Raib pada 2025,2025-03-17 23:00:00,2025,3,2025-03,801,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",101
59995,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-bangunan-di-ikn-tergenang-banjir,[HOAKS] Video Bangunan di IKN Tergenang Banjir,Video Bangunan di IKN Tergenang Banjir,2025-03-16 23:59:00,2025,3,2025-03,1915,HOAKS,27,"Bencana, Banjir, dan Cuaca Ekstrem",102
59994,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-bupati-pidie-jaya-h-sibral-malasyi,[HOAKS] Akun WhatsApp Mengatasnamakan Bupati Pidie Jaya H. Sibral Malasyi,Akun WhatsApp Mengatasnamakan Bupati Pidie Jaya H. Sibral Malasyi,2025-03-16 23:58:00,2025,3,2025-03,229,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,91
59993,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-mahasiswi-ditangkap-karena-hina-prabowo,[HOAKS] Video Mahasiswi Ditangkap karena Hina Prabowo,Video Mahasiswi Ditangkap karena Hina Prabowo,2025-03-16 23:57:00,2025,3,2025-03,564,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",98
59983,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-wakil-presiden-bem-unair-marah-karena-presiden-mahasiswanya-ditangkap-polisi,[HOAKS] Wakil Presiden BEM Unair Marah karena Presiden Mahasiswanya Ditangkap Polisi,Wakil Presiden BEM Unair Marah karena Presiden Mahasiswanya Ditangkap Polisi,2025-03-15 23:03:00,2025,3,2025-03,886,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",91
59982,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-bbm-gratis-dalam-rangka-tunjangan-hari-raya-dari-pertamina,[HOAKS] BBM Gratis dalam Rangka Tunjangan Hari Raya dari Pertamina,BBM Gratis dalam Rangka Tunjangan Hari Raya dari Pertamina,2025-03-15 23:01:00,2025,3,2025-03,1563,HOAKS,67,Topik Lainnya,79
59981,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-rumah-presiden-bem-universitas-airlangga-digeruduk-warga,[HOAKS] Rumah Presiden BEM Universitas Airlangga Digeruduk Warga,Rumah Presiden BEM Universitas Airlangga Digeruduk Warga,2025-03-15 23:00:00,2025,3,2025-03,259,HOAKS,13,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,89
59979,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-jembatan-di-kawasan-puncak-kabupaten-bogor-jebol-akibat-banjir,"[HOAKS] Jembatan di Kawasan Puncak, Kabupaten Bogor Jebol akibat Banjir","Jembatan di Kawasan Puncak, Kabupaten Bogor Jebol akibat Banjir",2025-03-14 23:59:00,2025,3,2025-03,319,HOAKS,82,Topik Lainnya,118
59978,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-warga-bongkar-warung-makan-yang-buka-siang-hari-saat-ramadan,[HOAKS] Warga Bongkar Warung Makan yang Buka Siang Hari Saat Ramadan,Warga Bongkar Warung Makan yang Buka Siang Hari Saat Ramadan,2025-03-14 23:58:00,2025,3,2025-03,233,HOAKS,22,Topik Lainnya,79
59977,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-pengesahan-peraturan-pemerintah-pengganti-undang-undang-perppu-hukuman-mati-bagi-koruptor,[HOAKS] Video Pengesahan Peraturan Pemerintah Pengganti Undang-undang (Perppu) Hukuman Mati bagi Koruptor,Video Pengesahan Peraturan Pemerintah Pengganti Undang-undang (Perppu) Hukuman Mati bagi Koruptor,2025-03-14 23:57:00,2025,3,2025-03,3033,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",157
59976,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-bubarkan-dpr-jika-ruu-perampasan-aset-tidak-disahkan,[HOAKS] Presiden Prabowo Bubarkan DPR jika RUU Perampasan Aset Tidak Disahkan,Presiden Prabowo Bubarkan DPR jika RUU Perampasan Aset Tidak Disahkan,2025-03-14 23:56:00,2025,3,2025-03,1352,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",58
59975,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-banjir-bandang-terjang-pelabuhan-ratu-pada-9-maret-2025,[HOAKS] Banjir Bandang Terjang Pelabuhan Ratu pada 9 Maret 2025,Banjir Bandang Terjang Pelabuhan Ratu pada 9 Maret 2025,2025-03-14 23:55:00,2025,3,2025-03,273,HOAKS,27,"Bencana, Banjir, dan Cuaca Ekstrem",83
59969,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-undian-berhadiah-bri-di-bulan-ramadan,[HOAKS] Tautan Undian Berhadiah BRI di Bulan Ramadan,Tautan Undian Berhadiah BRI di Bulan Ramadan,2025-03-13 23:06:00,2025,3,2025-03,512,HOAKS,5,Surat/Undangan Palsu Mengatasnamakan Instansi,120
59968,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-wali-kota-jakarta-utara-ali-maulana-hakim,[HOAKS] Akun WhatsApp Mengatasnamakan Wali Kota Jakarta Utara Ali Maulana Hakim,Akun WhatsApp Mengatasnamakan Wali Kota Jakarta Utara Ali Maulana Hakim,2025-03-13 23:05:00,2025,3,2025-03,219,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,121
59967,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tiktok-tidak-mau-berinvestasi-di-indonesia-karena-adanya-preman-berkedok-ormas,[HOAKS] TikTok tidak mau Berinvestasi di Indonesia karena adanya Preman Berkedok Ormas,TikTok tidak mau Berinvestasi di Indonesia karena adanya Preman Berkedok Ormas,2025-03-13 23:04:00,2025,3,2025-03,581,HOAKS,47,Surat/Undangan Palsu Mengatasnamakan Instansi,129
59966,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-kejagung-umumkan-koruptor-pertamina-akan-dihukum-mati,[HOAKS] Kejagung Umumkan Koruptor Pertamina akan Dihukum Mati,Kejagung Umumkan Koruptor Pertamina akan Dihukum Mati,2025-03-13 23:03:00,2025,3,2025-03,197,HOAKS,20,"Isu Politik, Korupsi, dan Tokoh Publik",92
59965,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pencairan-thr-dari-pemerintah-senilai-rp275-juta,"[HOAKS] Tautan Pencairan THR dari Pemerintah Senilai Rp2,75 Juta","Tautan Pencairan THR dari Pemerintah Senilai Rp2,75 Juta",2025-03-13 23:01:00,2025,3,2025-03,359,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,97
59964,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-tiktok-lowongan-pekerjaan-mr-diy,[HOAKS] Akun TikTok Lowongan Pekerjaan MR DIY,Akun TikTok Lowongan Pekerjaan MR DIY,2025-03-13 23:00:00,2025,3,2025-03,817,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,96
